rider_name,year,uci_points
abelardo rondon,1991,0.0
acacio da silva,1991,0.0
adriano baffi,1991,0.0
adrie van der poel,1991,0.0
aitor garmendia,1991,0.0
alain van den bossche,1991,0.0
alberto camargo,1991,0.0
alberto elli,1991,0.0
alberto leanizbarrutia abaunza,1991,0.0
alberto volpi,1991,0.0
alessandro baronti,1991,0.0
alex zulle,1991,0.0
alex zulle2,1991,0.0
alfonso gutierrez,1991,0.0
alfredo irusta,1991,0.0
alvaro mejia,1991,0.0
alvaro sierra 1,1991,0.0
americo jose neves da silva,1991,0.0
andrea chiurato,1991,0.0
andrea ferrigato,1991,0.0
andrea tafi,1991,0.0
andreas kappes,1991,0.0
andrei tchmil,1991,0.0
andrei teteriouk,1991,0.0
andrej gimpelj,1991,0.0
andrew hampsten,1991,0.0
andrey mizurov,1991,0.0
andrus aug,1991,0.0
andrzej dulas,1991,0.0
andy bishop,1991,0.0
andy de smet,1991,0.0
angel edo,1991,0.0
angel yesid camargo,1991,0.0
angelo canzonieri,1991,0.0
anthony theus,1991,0.0
antonio miguel,1991,0.0
antonio sanchez garcia,1991,0.0
armand de las cuevas,1991,0.0
arsenio gonzalez,1991,0.0
arturas kasputis,1991,0.0
arunas cepele,1991,0.0
arvis piziks,1991,0.0
asiat saitov,1991,0.0
atle kvalsvoll,1991,0.0
augusto triana,1991,0.0
bart bowen,1991,0.0
bart leysen,1991,0.0
bart voskamp,1991,0.0
beat zberg,1991,0.0
benjamin van itterbeeck,1991,0.0
bert dietz,1991,0.0
biagio conte,1991,0.0
bjarne riis,1991,0.0
bjorn stenersen,1991,0.0
bo andre namtvedt,1991,0.0
bo hamburger,1991,0.0
bobby julich,1991,0.0
brian holm sorensen,1991,0.0
brian smith,1991,0.0
brian walton,1991,0.0
bruno cenghialta,1991,0.0
bruno cornillet,1991,0.0
bruno leali,1991,0.0
bruno risi,1991,0.0
bruno thibout,1991,0.0
carl roes,1991,0.0
carlo bomans,1991,0.0
carlos galarreta,1991,0.0
carlos mario jaramillo,1991,0.0
carmelo miranda,1991,0.0
cassio freitas,1991,0.0
cedric vasseur,1991,0.0
charly mottet,1991,0.0
chris peers,1991,0.0
christian chaubet,1991,0.0
christian henn,1991,0.0
christophe capelle,1991,0.0
christophe faudot,1991,0.0
christophe manin,1991,0.0
christopher boardman,1991,0.0
claudio camin,1991,0.0
claudio chiappucci,1991,0.0
claus michael moller,1991,0.0
dag otto lauritzen,1991,0.0
daniel verelst,1991,0.0
daniele sgnaolin,1991,0.0
danny daelman,1991,0.0
danny in t ven,1991,0.0
danny nelissen,1991,0.0
dante rezze,1991,0.0
dario bottaro,1991,0.0
dario frigo,1991,0.0
dario nicoletti,1991,0.0
dariusz baranowski,1991,0.0
davide bramati,1991,0.0
davide cassani,1991,0.0
davide perona,1991,0.0
davide rebellin,1991,0.0
davy delme,1991,0.0
davy dubbeldam,1991,0.0
delmino pereira,1991,0.0
diego trepin,1991,0.0
dimitri zhdanov,1991,0.0
dirk de wolf,1991,0.0
dirk demol,1991,0.0
djamolidine abduzhaparov,1991,0.0
dmitri konychev,1991,0.0
dominik krieger,1991,0.0
dominique arnould,1991,0.0
duban alberto ramirez,1991,0.0
eddy bouwmans,1991,0.0
eddy mazzoleni,1991,0.0
eddy schurer,1991,0.0
eddy seigneur,1991,0.0
eduardo chozas,1991,0.0
edwig van hooydonck,1991,0.0
eleuterio anguita,1991,0.0
endrio leoni,1991,0.0
enrico zaina,1991,0.0
eric boyer,1991,0.0
eric caritoux,1991,0.0
eric de clercq,1991,0.0
eric van lancker,1991,0.0
eric vanderaerden,1991,0.0
erich machler,1991,0.0
erik breukink,1991,0.0
erik dekker,1991,0.0
eros poli,1991,0.0
erwin nijboer,1991,0.0
etienne de wilde,1991,0.0
fabian jeker,1991,0.0
fabiano fontanelli,1991,0.0
fabio baldato,1991,0.0
fabio bordonali,1991,0.0
fabio casartelli,1991,0.0
fabio rodriguez,1991,0.0
fabio roscioli,1991,0.0
fabrizio bontempi,1991,0.0
fabrizio settembrini,1991,0.0
falk boden,1991,0.0
federico echave,1991,0.0
federico garcia melia,1991,0.0
federico munoz,1991,0.0
felice puttini,1991,0.0
fernando carvalho,1991,0.0
fernando escartin,1991,0.0
fernando quevedo,1991,0.0
flavio giupponi,1991,0.0
flavio vanzella,1991,0.0
francesco casagrande,1991,0.0
francis moreau,1991,0.0
francisco cabello,1991,0.0
francisco javier mauleon,1991,0.0
franck boucanville,1991,0.0
franco ballerini,1991,0.0
franco chioccioli,1991,0.0
franco vona,1991,0.0
francois lemarchand,1991,0.0
francois simon,1991,0.0
frank pineau,1991,0.0
frank van den abeele,1991,0.0
frank van veenendaal,1991,0.0
frankie andreu,1991,0.0
frans maassen,1991,0.0
frantisek trkal,1991,0.0
fred rodriguez,1991,0.0
frederic moncassin,1991,0.0
geert verheyen,1991,0.0
george hincapie,1991,0.0
gerard guazzini,1991,0.0
gerard rue,1991,0.0
gerd audehem,1991,0.0
germano pierdomenico,1991,0.0
gerrit de vries,1991,0.0
gert jakobs,1991,0.0
gert jan theunisse,1991,0.0
gert vanderaerden,1991,0.0
gian matteo fagnini,1991,0.0
giancarlo perini,1991,0.0
gianluca bortolami,1991,0.0
gianluca pierobon,1991,0.0
gianluca tonetti,1991,0.0
gianni bugno,1991,0.0
gianni faresin,1991,0.0
gianvito martinelli,1991,0.0
gilbert duclos lassalle,1991,0.0
gilberto simoni,1991,0.0
gilles delion,1991,0.0
giorgio furlan,1991,0.0
giovanni fidanza,1991,0.0
giuseppe calcaterra,1991,0.0
giuseppe citterio,1991,0.0
giuseppe di grande,1991,0.0
giuseppe guerini,1991,0.0
giuseppe petito,1991,0.0
godert de leeuw,1991,0.0
gorazd stangelj,1991,0.0
greg lemond,1991,0.0
guido bontempi,1991,0.0
guy nulens,1991,0.0
hans de clercq,1991,0.0
hans de meester,1991,0.0
harald maier,1991,0.0
heinrich trumheller,1991,0.0
heinz imboden,1991,0.0
hendrik redant,1991,0.0
hendrik van dyck,1991,0.0
henk vogels,1991,0.0
henry cardenas,1991,0.0
herbert niederberger,1991,0.0
herman frison,1991,0.0
herminio diaz zabala,1991,0.0
hernan buenahora,1991,0.0
herve boussard,1991,0.0
herve garel,1991,0.0
holger sievers,1991,0.0
ignacio garcia,1991,0.0
igor gonzalez de galdeano,1991,0.0
inaki gaston,1991,0.0
israel ochoa,1991,0.0
ivan gotti,1991,0.0
jaan kirsipuu,1991,0.0
jacek mickiewicz,1991,0.0
jacky durand,1991,0.0
jan bogaert,1991,0.0
jan boven,1991,0.0
jan goessens,1991,0.0
jan karlsson 2,1991,0.0
jan nevens,1991,0.0
jan schaffrath,1991,0.0
jan schur,1991,0.0
jan svorada 1,1991,0.0
jan ullrich,1991,0.0
jan valach,1991,0.0
jan van camp,1991,0.0
jans koerts,1991,0.0
jaroslav bilek,1991,0.0
javier murguialday,1991,0.0
jean claude bagot,1991,0.0
jean claude colotti,1991,0.0
jean claude leclercq,1991,0.0
jean cyril robin,1991,0.0
jean francois bernard,1991,0.0
jean paul van poppel,1991,0.0
jean philippe dojwa,1991,0.0
jean philippe rouxel,1991,0.0
jean pierre bourgeot,1991,0.0
jean pierre heynderickx,1991,0.0
jeff evanshine,1991,0.0
jelle nijdam,1991,0.0
jens heppner,1991,0.0
jens voigt,1991,0.0
jens zemke,1991,0.0
jeremy hunt,1991,0.0
jeroen blijlevens,1991,0.0
jerome simon,1991,0.0
jesper skibby,1991,0.0
jesus blanco 1,1991,0.0
jesus montoya,1991,0.0
jim van de laer,1991,0.0
jo planckaert,1991,0.0
joaquim adrego pereira andrade,1991,0.0
joaquim augusto gomes,1991,0.0
joaquim salgado,1991,0.0
joaquim sampaio,1991,0.0
jocelyn jolidon,1991,0.0
johan bruyneel,1991,0.0
johan capiot,1991,0.0
johan devos,1991,0.0
johan museeuw,1991,0.0
johan verstrepen,1991,0.0
john den braber,1991,0.0
john talen,1991,0.0
john van den akker,1991,0.0
johnny dauwe,1991,0.0
johnny weltz,1991,0.0
jon unzaga,1991,0.0
jonathan vaughters,1991,0.0
jorg muller,1991,0.0
jorge manuel dos santos silva,1991,0.0
jos van aert,1991,0.0
jose jaime gonzalez,1991,0.0
jose luis arrieta,1991,0.0
jose luis rodriguez garcia,1991,0.0
jose luis santamaria,1991,0.0
jose martin farfan,1991,0.0
jose ramon uriarte,1991,0.0
jose roberto sierra aguerro,1991,0.0
jose rosa,1991,0.0
josef holzmann,1991,0.0
juan carlos gonzalez salvador,1991,0.0
juan carlos martin,1991,0.0
juan llaneras rossello,1991,0.0
juan tomas martinez,1991,0.0
juergen werner,1991,0.0
julian gorospe,1991,0.0
julio cesar cadena,1991,0.0
julio cesar,1991,0.0
kai hundertmarck,1991,0.0
karl kalin,1991,0.0
kaspars ozers,1991,0.0
kees hopmans,1991,0.0
kevin livingston,1991,0.0
koos moerenhout,1991,0.0
lance armstrong,1991,0.0
lars kristian,1991,0.0
lars michaelsen,1991,0.0
laudelino cubino,1991,0.0
laurent bezault,1991,0.0
laurent biondi,1991,0.0
laurent brochard,1991,0.0
laurent desbiens,1991,0.0
laurent dufaux,1991,0.0
laurent fignon,1991,0.0
laurent jalabert,1991,0.0
laurent madouas,1991,0.0
laurent pillon,1991,0.0
leith sherwin,1991,0.0
lennie kristensen,1991,0.0
leon van bon,1991,0.0
leonardo sierra,1991,0.0
louis de koning,1991,0.0
lubos lom,1991,0.0
luc dierickx,1991,0.0
luc leblanc,1991,0.0
luc roosen,1991,0.0
luca gelfi,1991,0.0
ludo giesberts,1991,0.0
ludwig willems,1991,0.0
luis alberto gonzalez,1991,0.0
luis edgar espinosa sepulveda,1991,0.0
luis maria diaz de otazu,1991,0.0
luis perez garcia,1991,0.0
luis santos,1991,0.0
luis sequeira,1991,0.0
maarten den bakker,1991,0.0
malcolm elliott,1991,0.0
manuel cunha tavares,1991,0.0
manuel luis campos abreu,1991,0.0
manuel pascual,1991,0.0
marc bouillon,1991,0.0
marc madiot,1991,0.0
marc sergeant,1991,0.0
marc van orsouw,1991,0.0
marc wauters,1991,0.0
marcel wust,1991,0.0
marcello siboni,1991,0.0
marco giovannetti,1991,0.0
marco lietti,1991,0.0
marco pantani,1991,0.0
marco saligari,1991,0.0
marco zen,1991,0.0
marek lesniewski,1991,0.0
mariano piccoli,1991,0.0
marino alonso,1991,0.0
mario chiesa,1991,0.0
mario cipollini,1991,0.0
mario de clercq,1991,0.0
mario kummer,1991,0.0
mario manzoni,1991,0.0
mario scirea,1991,0.0
markus zberg,1991,0.0
martien kokkelkoren,1991,0.0
martin earley,1991,0.0
martin van steen,1991,0.0
massimiliano lelli,1991,0.0
massimo ghirotto,1991,0.0
massimo podenzana,1991,0.0
massimo strazzer,1991,0.0
mathieu hermans,1991,0.0
maurizio fondriest,1991,0.0
maurizio molinari,1991,0.0
maurizio vandelli,1991,0.0
mauro antonio santaromita,1991,0.0
mauro bettin,1991,0.0
mauro gianetti,1991,0.0
max van heeswijk,1991,0.0
maximilian sciandri,1991,0.0
melchor mauri,1991,0.0
michael andersson,1991,0.0
michael blaudzun,1991,0.0
michael rich,1991,0.0
michel cornelisse,1991,0.0
michel dernies,1991,0.0
michel vanhaecke,1991,0.0
michel vermote,1991,0.0
michel zanoli,1991,0.0
michele coppolillo,1991,0.0
michele moro,1991,0.0
mickael pichon,1991,0.0
miguel angel martinez torres,1991,0.0
miguel angel martinez,1991,0.0
miguel arroyo,1991,0.0
miguel indurain,1991,0.0
miika hietanen,1991,0.0
mike engleman,1991,0.0
mikel zarrabeitia,1991,0.0
mirko gualdi,1991,0.0
moreno argentin,1991,0.0
nate reiss,1991,0.0
neil stephens,1991,0.0
nelson rodriguez serna,1991,0.0
nestor oswaldo mora,1991,0.0
nico emonds,1991,0.0
nico verhoeven,1991,0.0
nicolas aubier,1991,0.0
noel szostek,1991,0.0
norman alvis,1991,0.0
olaf ludwig,1991,0.0
oliverio rincon quintana,1991,0.0
orlando sergio rodrigues,1991,0.0
oscar de jesus vargas restrepo,1991,0.0
oscar pellicioli,1991,0.0
paolo antonio fanelli,1991,0.0
paolo botarelli,1991,0.0
paolo lanfranchi,1991,0.0
paolo valoti,1991,0.0
pascal chanteur,1991,0.0
pascal lance,1991,0.0
pascal lino,1991,0.0
pascal richard,1991,0.0
patrice esnault,1991,0.0
patrick de wael,1991,0.0
patrick deneut,1991,0.0
patrick evenepoel,1991,0.0
patrick jonker,1991,0.0
patrick robeet,1991,0.0
patrick van roosbroeck,1991,0.0
paul haghedooren,1991,0.0
paulo couto,1991,0.0
paulo jorge de moura ferreira,1991,0.0
paulo pinto,1991,0.0
pedro delgado,1991,0.0
pedro manuel rodrigues silva,1991,0.0
pello ruiz cabestany,1991,0.0
petar petrov,1991,0.0
peter de clercq,1991,0.0
peter farazijn,1991,0.0
peter meinert nielsen,1991,0.0
peter naessens,1991,0.0
peter pieters,1991,0.0
peter roes,1991,0.0
peter spaenhoven,1991,0.0
peter van hoof,1991,0.0
peter van petegem,1991,0.0
peter verbeken,1991,0.0
peter wrolich,1991,0.0
phil anderson,1991,0.0
philippe bouvatier,1991,0.0
philippe casado,1991,0.0
philippe louviot,1991,0.0
pierre herinne,1991,0.0
piotr ugrumov,1991,0.0
piotr wadecki,1991,0.0
prudencio indurain,1991,0.0
quintino rodrigues,1991,0.0
ralf grabsch,1991,0.0
ramon gonzalez arrieta,1991,0.0
raul alcala,1991,0.0
raymond meijs,1991,0.0
remigius lupeikis,1991,0.0
remo rossi,1991,0.0
renaud boxus,1991,0.0
rene foucachon,1991,0.0
richard virenque,1991,0.0
rik reinerink,1991,0.0
rik van slycke,1991,0.0
rob harmeling,1991,0.0
rob mulders,1991,0.0
robert millar,1991,0.0
roberto caruso,1991,0.0
roberto conti,1991,0.0
roberto gusmeroli,1991,0.0
roberto lezaun,1991,0.0
roberto pagnin,1991,0.0
roberto pelliconi,1991,0.0
roberto petito,1991,0.0
roberto torres,1991,0.0
rodolfo massi,1991,0.0
roger hammond,1991,0.0
roland meier,1991,0.0
roland muller,1991,0.0
rolf aldag,1991,0.0
rolf jaermann,1991,0.0
rolf sorensen,1991,0.0
romes gainetdinov,1991,0.0
ron kiefel,1991,0.0
ronan pensec,1991,0.0
ruber alverio marin,1991,0.0
rudy verdonck,1991,0.0
sammie moreels,1991,0.0
santiago blanco,1991,0.0
santos hernandez,1991,0.0
saulius sarkauskas,1991,0.0
scott sunderland,1991,0.0
sean kelly,1991,0.0
sean yates,1991,0.0
serge baguet,1991,0.0
sergei uslamin,1991,0.0
sergio barbero,1991,0.0
aart vierhouten,1992,0.0
abelardo rondon,1992,0.0
abraham olano manzano,1992,0.0
acacio da silva,1992,0.0
adriano baffi,1992,0.0
adrie van der poel,1992,0.0
agustin sagasti,1992,0.0
aitor garmendia,1992,0.0
alain van den bossche,1992,0.0
alberto camargo,1992,0.0
alberto elli,1992,0.0
alberto leanizbarrutia abaunza,1992,0.0
alberto volpi,1992,0.0
alessandro bertolini,1992,0.0
alessio di basco,1992,0.0
alex zulle,1992,0.0
alex zulle2,1992,0.0
alexander kastenhuber,1992,0.0
alexandre shefer,1992,0.0
alexei sivakov,1992,0.0
alfonso gutierrez,1992,0.0
alfredo irusta,1992,0.0
alvaro gonzalez,1992,0.0
alvaro mejia,1992,0.0
alvaro sierra 1,1992,0.0
americo jose neves da silva,1992,0.0
andrea chiurato,1992,0.0
andrea ferrigato,1992,0.0
andrea noe,1992,0.0
andrea peron 1,1992,0.0
andrea tafi,1992,0.0
andreas kappes,1992,0.0
andrei tchmil,1992,0.0
andrei teteriouk,1992,0.0
andrej gimpelj,1992,0.0
andrej hauptman,1992,0.0
andrew hampsten,1992,0.0
andrus aug,1992,0.0
andrzej dulas,1992,0.0
andrzej mierzejewski,1992,0.0
andrzej sypytkowski,1992,0.0
andy bishop,1992,0.0
angel edo,1992,0.0
angel yesid camargo,1992,0.0
angelo canzonieri,1992,0.0
angelo citracca,1992,0.0
anthony langella,1992,0.0
antonio martin,1992,0.0
antonio miguel,1992,0.0
antonio sanchez garcia,1992,0.0
armand de las cuevas,1992,0.0
armin meier,1992,0.0
arsenio gonzalez,1992,0.0
arturas kasputis,1992,0.0
arunas cepele,1992,0.0
arvis piziks,1992,0.0
asiat saitov,1992,0.0
asier guenetxea,1992,0.0
atle kvalsvoll,1992,0.0
augusto triana,1992,0.0
axel merckx,1992,0.0
bart bowen,1992,0.0
bart leysen,1992,0.0
bart voskamp,1992,0.0
beat zberg,1992,0.0
benjamin van itterbeeck,1992,0.0
benoit salmon,1992,0.0
bert dietz,1992,0.0
bert hiemstra,1992,0.0
bjarne riis,1992,0.0
bjorn stenersen,1992,0.0
blaise chauviere,1992,0.0
bo andre namtvedt,1992,0.0
bo hamburger,1992,0.0
bobby julich,1992,0.0
brian holm sorensen,1992,0.0
brian smith,1992,0.0
brian walton,1992,0.0
bruno cenghialta,1992,0.0
bruno cornillet,1992,0.0
bruno leali,1992,0.0
bruno risi,1992,0.0
bruno thibout,1992,0.0
carl roes,1992,0.0
carlo bomans,1992,0.0
carlos alberto maya lizcano,1992,0.0
carlos galarreta,1992,0.0
carlos mario jaramillo,1992,0.0
carlos pinho,1992,0.0
carmelo miranda,1992,0.0
cassio freitas,1992,0.0
cezary zamana,1992,0.0
charly mottet,1992,0.0
chris peers,1992,0.0
christian chaubet,1992,0.0
christian henn,1992,0.0
christophe capelle,1992,0.0
christophe faudot,1992,0.0
christophe leroscouet,1992,0.0
christophe manin,1992,0.0
claudio chiappucci,1992,0.0
claus michael moller,1992,0.0
czeslaw lukascewicz,1992,0.0
dag otto lauritzen,1992,0.0
dainis ozols,1992,0.0
danny daelman,1992,0.0
danny in t ven,1992,0.0
danny nelissen,1992,0.0
danny van looy,1992,0.0
dante rezze,1992,0.0
dario bottaro,1992,0.0
dario nicoletti,1992,0.0
dariusz baranowski,1992,0.0
darren baker,1992,0.0
davide bramati,1992,0.0
davide cassani,1992,0.0
davide perona,1992,0.0
davide rebellin,1992,0.0
delmino pereira,1992,0.0
didier rous,1992,0.0
diego trepin,1992,0.0
dieter runkel,1992,0.0
dimitri zhdanov,1992,0.0
dirk de wolf,1992,0.0
dirk demol,1992,0.0
djamolidine abduzhaparov,1992,0.0
dmitri konychev,1992,0.0
dominik krieger,1992,0.0
dominique arnould,1992,0.0
duban alberto ramirez,1992,0.0
eddy bouwmans,1992,0.0
eddy schurer,1992,0.0
eddy seigneur,1992,0.0
eduardo chozas,1992,0.0
edwig van hooydonck,1992,0.0
eleuterio anguita,1992,0.0
emmanuel magnien,1992,0.0
endrio leoni,1992,0.0
enrico zaina,1992,0.0
eric boyer,1992,0.0
eric caritoux,1992,0.0
eric de clercq,1992,0.0
eric van lancker,1992,0.0
eric vanderaerden,1992,0.0
erich machler,1992,0.0
erik breukink,1992,0.0
erik dekker,1992,0.0
erik zabel,1992,0.0
eros poli,1992,0.0
erwin nijboer,1992,0.0
erwin thijs,1992,0.0
etienne de wilde,1992,0.0
evgeni berzin,1992,0.0
fabian de waele,1992,0.0
fabian jeker,1992,0.0
fabiano fontanelli,1992,0.0
fabio baldato,1992,0.0
fabio bordonali,1992,0.0
fabio casartelli,1992,0.0
fabio rodriguez,1992,0.0
fabio roscioli,1992,0.0
fabrizio bontempi,1992,0.0
fabrizio settembrini,1992,0.0
falk boden,1992,0.0
fausto dotti,1992,0.0
federico echave,1992,0.0
federico garcia melia,1992,0.0
federico munoz,1992,0.0
felice puttini,1992,0.0
fernando carvalho,1992,0.0
fernando escartin,1992,0.0
fernando quevedo,1992,0.0
flavio giupponi,1992,0.0
flavio vanzella,1992,0.0
fortunato baliani,1992,0.0
francesco casagrande,1992,0.0
francis moreau,1992,0.0
francisco cabello,1992,0.0
francisco cerezo,1992,0.0
francisco javier mauleon,1992,0.0
francisco jose garcia armendaris,1992,0.0
francisco jose garcia,1992,0.0
francisque teyssier,1992,0.0
franck boucanville,1992,0.0
franck bouyer,1992,0.0
franck morelle,1992,0.0
franck perque,1992,0.0
franco ballerini,1992,0.0
franco chioccioli,1992,0.0
franco vona,1992,0.0
francois lemarchand,1992,0.0
francois simon,1992,0.0
frank corvers,1992,0.0
frank pineau,1992,0.0
frank van den abeele,1992,0.0
frank vandenbroucke,1992,0.0
frankie andreu,1992,0.0
frans maassen,1992,0.0
frantisek trkal,1992,0.0
frederic gabriel,1992,0.0
frederic guesdon,1992,0.0
frederic mainguenaud,1992,0.0
frederic moncassin,1992,0.0
geert van bondt,1992,0.0
gennady mikhaylov,1992,0.0
georg totschnig,1992,0.0
gerard guazzini,1992,0.0
gerard rue,1992,0.0
gerd audehem,1992,0.0
germano pierdomenico,1992,0.0
gerrit de vries,1992,0.0
gerrit glomser,1992,0.0
gert jakobs,1992,0.0
gert jan theunisse,1992,0.0
gert van brabant,1992,0.0
giancarlo perini,1992,0.0
gianfranco contri,1992,0.0
gianluca bortolami,1992,0.0
gianluca pierobon,1992,0.0
gianluca tonetti,1992,0.0
gianni bugno,1992,0.0
gianni faresin,1992,0.0
gianvito martinelli,1992,0.0
gilbert duclos lassalle,1992,0.0
gilberto simoni,1992,0.0
gilles delion,1992,0.0
gilles maignan,1992,0.0
gilles talmant,1992,0.0
giorgio furlan,1992,0.0
giovanni fidanza,1992,0.0
giuseppe calcaterra,1992,0.0
giuseppe citterio,1992,0.0
giuseppe palumbo,1992,0.0
giuseppe petito,1992,0.0
glenn d hollander,1992,0.0
glenn magnusson,1992,0.0
gordon fraser,1992,0.0
graeme miller,1992,0.0
greg lemond,1992,0.0
guido bontempi,1992,0.0
guy nulens,1992,0.0
hans de clercq,1992,0.0
harald maier,1992,0.0
harm jansen,1992,0.0
heinrich trumheller,1992,0.0
heinz imboden,1992,0.0
hendrik redant,1992,0.0
hendrik van dyck,1992,0.0
henry cardenas,1992,0.0
herbert niederberger,1992,0.0
herman frison,1992,0.0
herminio diaz zabala,1992,0.0
hernan buenahora,1992,0.0
herve boussard,1992,0.0
herve garel,1992,0.0
ignacio garcia,1992,0.0
inaki ayarzaguena urkidi,1992,0.0
inaki gaston,1992,0.0
israel ochoa,1992,0.0
ivan gotti,1992,0.0
ivan luna,1992,0.0
jaan kirsipuu,1992,0.0
jacek mickiewicz,1992,0.0
jacky durand,1992,0.0
jacques jolidon,1992,0.0
jair humberto bernal,1992,0.0
jan bogaert,1992,0.0
jan boven,1992,0.0
jan bratkowski,1992,0.0
jan goessens,1992,0.0
jan karlsson 2,1992,0.0
jan nevens,1992,0.0
jan schur,1992,0.0
jan svorada 1,1992,0.0
jan ullrich,1992,0.0
jan van camp,1992,0.0
jans koerts,1992,0.0
javier murguialday,1992,0.0
javier palacin salgao,1992,0.0
jean christophe currit,1992,0.0
jean claude bagot,1992,0.0
jean claude colotti,1992,0.0
jean claude leclercq,1992,0.0
jean cyril robin,1992,0.0
jean francois bernard,1992,0.0
jean francois bresset,1992,0.0
jean paul van poppel,1992,0.0
jean philippe dojwa,1992,0.0
jean philippe rouxel,1992,0.0
jean pierre bourgeot,1992,0.0
jean pierre heynderickx,1992,0.0
jelle nijdam,1992,0.0
jens heppner,1992,0.0
jens zemke,1992,0.0
jeremy hunt,1992,0.0
jeroen blijlevens,1992,0.0
jerome simon,1992,0.0
jesper skibby,1992,0.0
jesus blanco 1,1992,0.0
jesus montoya,1992,0.0
jim van de laer,1992,0.0
jo planckaert,1992,0.0
joaquim adrego pereira andrade,1992,0.0
joaquim augusto gomes,1992,0.0
joaquim salgado,1992,0.0
joaquim sampaio,1992,0.0
jocelyn jolidon,1992,0.0
johan bruyneel,1992,0.0
johan capiot,1992,0.0
johan devos,1992,0.0
johan museeuw,1992,0.0
johan verstrepen,1992,0.0
john den braber,1992,0.0
john talen,1992,0.0
john van den akker,1992,0.0
johnny dauwe,1992,0.0
johnny weltz,1992,0.0
jon unzaga,1992,0.0
joona laukka,1992,0.0
jorg muller,1992,0.0
jorge manuel dos santos silva,1992,0.0
jorgen bo petersen,1992,0.0
jos van aert,1992,0.0
jose jaime gonzalez,1992,0.0
jose luis de santos arribas,1992,0.0
jose luis rodriguez garcia,1992,0.0
jose luis santamaria,1992,0.0
jose manuel uria,1992,0.0
jose maria jimenez,1992,0.0
jose martin farfan,1992,0.0
jose ramon uriarte,1992,0.0
jose roberto sierra aguerro,1992,0.0
jose rosa,1992,0.0
josef holzmann,1992,0.0
juan carlos dominguez,1992,0.0
juan carlos gonzalez salvador,1992,0.0
juan carlos martin,1992,0.0
juan llaneras rossello,1992,0.0
juan rodrigo arenas gonzalez,1992,0.0
juan tomas martinez,1992,0.0
juergen werner,1992,0.0
julian gorospe,1992,0.0
julio cesar cadena,1992,0.0
julio cesar,1992,0.0
kai hundertmarck,1992,0.0
karl kalin,1992,0.0
kees hopmans,1992,0.0
koos moerenhout,1992,0.0
lance armstrong,1992,0.0
lars kristian,1992,0.0
lars michaelsen,1992,0.0
laudelino cubino,1992,0.0
laurent bezault,1992,0.0
laurent biondi,1992,0.0
laurent brochard,1992,0.0
laurent desbiens,1992,0.0
laurent dufaux,1992,0.0
laurent fignon,1992,0.0
laurent genty,1992,0.0
laurent jalabert,1992,0.0
laurent madouas,1992,0.0
laurent pillon,1992,0.0
laurent roux,1992,0.0
lauri aus,1992,0.0
leon van bon,1992,0.0
leonardo sierra,1992,0.0
libardo nino corredor,1992,0.0
louis de koning,1992,0.0
lubor tesar,1992,0.0
lubos lom,1992,0.0
luc dierickx,1992,0.0
luc leblanc,1992,0.0
luc roosen,1992,0.0
luca colombo,1992,0.0
luca gelfi,1992,0.0
ludo dierckxsens,1992,0.0
ludo giesberts,1992,0.0
ludovic auger,1992,0.0
ludwig willems,1992,0.0
luis alberto gonzalez,1992,0.0
luis edgar espinosa sepulveda,1992,0.0
luis maria diaz de otazu,1992,0.0
luis perez garcia,1992,0.0
luis santos,1992,0.0
maarten den bakker,1992,0.0
magnus backstedt,1992,0.0
malcolm elliott,1992,0.0
manuel cunha tavares,1992,0.0
manuel luis campos abreu,1992,0.0
manuel pascual,1992,0.0
marat ganeev,1992,0.0
marc bouillon,1992,0.0
marc madiot,1992,0.0
marc sergeant,1992,0.0
marc van orsouw,1992,0.0
marc wauters,1992,0.0
marcel wust,1992,0.0
marcello siboni,1992,0.0
marco artunghi,1992,0.0
marco giovannetti,1992,0.0
marco lietti,1992,0.0
marco milesi,1992,0.0
marco pantani,1992,0.0
marco saligari,1992,0.0
marco zen,1992,0.0
marek lesniewski,1992,0.0
mariano piccoli,1992,0.0
marino alonso,1992,0.0
mario chiesa,1992,0.0
mario cipollini,1992,0.0
mario de clercq,1992,0.0
mario kummer,1992,0.0
mario manzoni,1992,0.0
mario scirea,1992,0.0
markus zberg,1992,0.0
martial locatelli,1992,0.0
martien kokkelkoren,1992,0.0
martin earley,1992,0.0
martin muller,1992,0.0
martin van steen,1992,0.0
marzio bruseghin,1992,0.0
massimiliano lelli,1992,0.0
massimiliano mori,1992,0.0
massimo donati,1992,0.0
massimo ghirotto,1992,0.0
massimo podenzana,1992,0.0
massimo strazzer,1992,0.0
mathieu hermans,1992,0.0
maurizio fondriest,1992,0.0
maurizio molinari,1992,0.0
maurizio vandelli,1992,0.0
mauro antonio santaromita,1992,0.0
mauro bettin,1992,0.0
mauro gianetti,1992,0.0
maximilian sciandri,1992,0.0
melchor mauri,1992,0.0
michael andersson,1992,0.0
michael boogerd,1992,0.0
michael mccarthy,1992,0.0
michael rich,1992,0.0
michel cornelisse,1992,0.0
michel dernies,1992,0.0
michel lafis,1992,0.0
michel lallouet,1992,0.0
michel vanhaecke,1992,0.0
michel vermote,1992,0.0
michel zanoli,1992,0.0
michele bartoli,1992,0.0
michele coppolillo,1992,0.0
michele moro,1992,0.0
miguel angel martinez torres,1992,0.0
miguel arroyo,1992,0.0
